"","Name...1","cest33 neg endo ms2 1","cest33 neg endo ms2 2","cest33 neg exo ms2 1","cest33 neg exo ms2 2","neg glo1 endo ms2 top5","neg glo1 exo ms2 top5","neg n2 endo ms2 top5","neg n2 exo ms2 top5","Group","Size","Name...12","Mass","m/z","RT","Adduct","Name...17","name","formula","adduct","evidence","MSI Level","Comment","ChEBI ID","SIRIUS_molecularFormula","SIRIUS_adduct"
"3977","Cluster_3977",NA,NA,NA,NA,758438.5,NA,880680.125,NA,"4970",2,"Cluster_3977",665.353709949011,664.346433949011,15.9391921689871,"M-H","Cluster_3977",NA,NA,NA,NA,NA,NA,NA,"C31H56NO12P|C35H53O12|C30H57N3O9P2|C32H52N5O8P|C27H52N7O10P|C33H51N3O11|C38H52NO7P|C28H51N5O13|C27H51N7O12|C34H47N7O7","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3978","Cluster_3978",759429.1875,552865.375,79864.796875,NA,180782.828125,NA,471661.09375,NA,"4971",3,"Cluster_3978",665.391035282197,664.383759282197,17.8204589941952,"M-H","Cluster_3978",NA,NA,NA,NA,NA,NA,NA,"C32H60NO11P|C29H61O16|C29H55N5O12|C30H51N9O8|C34H55N3O10|C28H56N7O9P|C28H55N7O11|C29H51N11O7|C35H51N7O6|C30H57N4O12","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3979","Cluster_3979",NA,NA,NA,NA,NA,NA,NA,245560.21875,"4974",2,"Cluster_3979",665.631723836097,664.624447836097,24.6273383140191,"M-H","Cluster_3979",NA,NA,NA,NA,NA,NA,NA,"C42H83NO4|C38H79N7O2|C40H81N4O3|C30H77N14O2|C36H77N10O|C28H75N17O|C34H75N13|C41H83N3OS|C43H79N5|C40H83N5S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3980","Cluster_3980",NA,NA,NA,NA,NA,1730936.125,NA,5413874,"4972",3,"Cluster_3980",665.631623963553,664.624347963553,24.7646788152149,"M-H","Cluster_3980",NA,NA,NA,NA,NA,NA,NA,"C42H83NO4|C38H79N7O2|C40H81N4O3|C30H77N14O2|C36H77N10O|C28H75N17O|C45H81N2O|C41H84N3OP|C43H79N5|C34H75N13","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3981","Cluster_3981",NA,NA,NA,NA,NA,55843.94140625,NA,238780.0625,"118",2,"Cluster_3981",665.63144705404,664.62417105404,24.8507540320767,"M-H","Cluster_3981",NA,NA,NA,NA,NA,NA,NA,"",""
"3982","Cluster_3982",1851212.375,NA,413704.375,NA,NA,NA,NA,NA,"4975",2,"Cluster_3982",665.632905477753,664.625629477753,21.2016844403938,"M-H","Cluster_3982",NA,NA,NA,NA,NA,NA,NA,"",""
"3983","Cluster_3983",208949.5,NA,NA,NA,NA,NA,NA,NA,"4973",2,"Cluster_3983",665.631649227649,664.624373227649,23.5133279520849,"M-H","Cluster_3983",NA,NA,NA,NA,NA,NA,NA,"",""
"3984","Cluster_3984",NA,NA,NA,NA,NA,NA,622841.25,NA,"4977",2,"Cluster_3984",667.269634463753,666.262358463753,8.77271469810491,"M-H","Cluster_3984",NA,NA,NA,NA,NA,NA,NA,"C24H41N7O15|C20H37N13O13|C25H37N11O11|C29H41N5O13|C22H45N5O18|C23H45N3O19|C26H33N15O7|C22H41N11O11S|C23H42N9O12P|C19H37N15O12","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3985","Cluster_3985",NA,NA,NA,NA,470933.875,NA,338195.6875,NA,"4978",2,"Cluster_3985",667.369579287581,666.362303287581,16.7875846402803,"M-H","Cluster_3985",NA,NA,NA,NA,NA,NA,NA,"C31H58NO12P|C32H54N5O8P|C38H54NO7P|C27H54N7O10P|C30H59N3O9P2|C33H53N3O11|C34H49N7O7|C30H60N3O7P3|C32H62NO7PS2|C35H58NO7PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3986","Cluster_3986",NA,485130.6875,NA,NA,NA,NA,NA,NA,"4979",2,"Cluster_3986",667.612942600502,666.605666600502,23.5208039400563,"M-H","Cluster_3986",NA,NA,NA,NA,NA,NA,NA,"",""
"3987","Cluster_3987",NA,200659.0625,NA,NA,NA,NA,NA,NA,"4981",2,"Cluster_3987",667.614932210634,666.607656210634,23.6030296327154,"M-H","Cluster_3987",NA,NA,NA,NA,NA,NA,NA,"",""
"3988","Cluster_3988",NA,173535.015625,NA,NA,NA,NA,NA,NA,"4980",2,"Cluster_3988",667.613398149537,666.606122149537,23.6746200160175,"M-H","Cluster_3988",NA,NA,NA,NA,NA,NA,NA,"",""
"3989","Cluster_3989",NA,NA,NA,NA,109743.9296875,17989844,NA,NA,"4982",2,"Cluster_3989",668.184814903449,667.177538903449,4.9251451227855,"M-H","Cluster_3989",NA,NA,NA,NA,NA,NA,NA,"C22H41N2O17PS|C18H39N8O13P3|C17H40N10O10P4|C29H38N2O12P2|C19H37N6O18P|C19H38N6O16P2|C12H25N22O10P|C14H34N14O13P2|C31H33N4O11P|C18H37N8O15PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3990","Cluster_3990",NA,NA,NA,NA,NA,NA,751452.4375,NA,"4983",2,"Cluster_3990",668.193671461157,667.186395461157,4.53524708535103,"M-H","Cluster_3990",NA,NA,NA,NA,NA,NA,NA,"",""
"3991","Cluster_3991",NA,NA,NA,NA,NA,NA,751452.4375,NA,"4984",2,"Cluster_3991",668.193671461157,667.186395461157,4.53524708535103,"M-H","Cluster_3991",NA,NA,NA,NA,NA,NA,NA,"",""
"3992","Cluster_3992",275254.6875,321576.375,NA,NA,97822.390625,NA,NA,NA,"4985",2,"Cluster_3992",668.29899418603,667.29171818603,13.909288219462,"M-H","Cluster_3992",NA,NA,NA,NA,NA,NA,NA,"",""
"3993","Cluster_3993",10181861,12016586,NA,NA,NA,NA,NA,NA,"4986",2,"Cluster_3993",668.325210878234,667.317934878234,19.7790963813994,"M-H","Cluster_3993",NA,NA,NA,NA,NA,NA,NA,"C34H54O9P2|C37H48O11|C29H54N2O11P2|C48H44O3|C29H53N2O13P|C28H55N4O8P3|C24H50N10O8P2|C28H54N4O10P2|C30H50N6O7P2|C30H52O16","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3994","Cluster_3994",296858.59375,4711332,NA,3946391,NA,NA,NA,NA,"4989",3,"Cluster_3994",669.591294281957,668.584018281957,24.7830463176693,"M-H","Cluster_3994",NA,NA,NA,NA,NA,NA,NA,"C40H79NO6|C36H75N7O4|C41H75N5O2|C38H77N4O5|C39H80N3O3P|C43H77N2O3|C32H71N13O2|C28H73N14O4|C37H78N6O2P|C34H73N10O3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3995","Cluster_3995",NA,274926.3125,NA,NA,NA,NA,NA,NA,"4999",2,"Cluster_3995",669.599282820739,668.592006820739,21.6032235554304,"M-H","Cluster_3995",NA,NA,NA,NA,NA,NA,NA,"",""
"3996","Cluster_3996",NA,181735.390625,NA,NA,NA,NA,NA,NA,"4995",2,"Cluster_3996",669.595344365726,668.588068365726,21.6822353857943,"M-H","Cluster_3996",NA,NA,NA,NA,NA,NA,NA,"",""
"3997","Cluster_3997",NA,100245.953125,NA,86055.234375,NA,NA,NA,NA,"4997",2,"Cluster_3997",669.595444236936,668.588168236936,18.3727719737252,"M-H","Cluster_3997",NA,NA,NA,NA,NA,NA,NA,"C40H79NO6|C39H79N3O5|C35H75N9O3|C38H77N4O5|C26H71N17O3|C37H77N6O4|C28H73N14O4|C39H80N3O3P|C43H77N2O3|C41H75N5O2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3998","Cluster_3998",187777.859375,827844.125,NA,15787.9873046875,NA,NA,NA,NA,"4991",2,"Cluster_3998",669.591802481804,668.584526481804,18.5177748440601,"M-H","Cluster_3998",NA,NA,NA,NA,NA,NA,NA,"C40H79NO6|C36H75N7O4|C26H71N17O3|C38H77N4O5|C34H73N10O3|C28H73N14O4|C39H80N3O3P|C43H77N2O3|C40H81N2O3S|C41H75N5O2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3999","Cluster_3999",2788604.25,5759347,172257.59375,1131111.75,NA,NA,NA,NA,"4994",3,"Cluster_3999",669.595015248128,668.587739248127,21.2021383751068,"M-H","Cluster_3999",NA,NA,NA,NA,NA,NA,NA,"C40H79NO6|C41H75N5O2|C38H79N5O2S|C43H77N2O3|C39H80N3O3P|C26H71N17O3|C35H75N9O3|C28H73N14O4|C38H77N4O5|C40H81N2O3S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4000","Cluster_4000",NA,274926.3125,NA,NA,NA,NA,NA,NA,"5000",2,"Cluster_4000",669.599282820739,668.592006820739,21.6032235554304,"M-H","Cluster_4000",NA,NA,NA,NA,NA,NA,NA,"",""
"4001","Cluster_4001",NA,181735.390625,NA,NA,NA,NA,NA,NA,"4996",2,"Cluster_4001",669.595344365726,668.588068365726,21.6822353857943,"M-H","Cluster_4001",NA,NA,NA,NA,NA,NA,NA,"",""
"4002","Cluster_4002",524311.5,1584093.375,NA,NA,NA,NA,NA,NA,"4990",2,"Cluster_4002",669.591414463925,668.584138463925,19.3908693353944,"M-H","Cluster_4002",NA,NA,NA,NA,NA,NA,NA,"C40H79NO6|C36H75N7O4|C26H71N17O3|C39H80N3O3P|C34H73N10O3|C38H77N4O5|C28H73N14O4|C32H71N13O2|C43H77N2O3|C38H79N5O2S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4003","Cluster_4003",638563.5625,625607.625,NA,NA,NA,NA,NA,NA,"4993",2,"Cluster_4003",669.594844818986,668.587568818986,19.4584354198646,"M-H","Cluster_4003",NA,NA,NA,NA,NA,NA,NA,"C40H79NO6|C41H75N5O2|C26H71N17O3|C35H75N9O3|C28H73N14O4|C39H80N3O3P|C38H79N5O2S|C38H77N4O5|C43H77N2O3|C5H2O12S13","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4004","Cluster_4004",1895670,1511332.125,NA,NA,NA,NA,NA,NA,"5001",2,"Cluster_4004",671.263762530596,670.256486530596,16.727747807161,"M-H","Cluster_4004",NA,NA,NA,NA,NA,NA,NA,"C26H46N3O15P|C25H47N5O12P2|C28H51NO11P2S|C25H46N5O12PS|C25H48N5O10P3|C28H53NO9P4|C27H50N3O10PS2|C26H47N3O13P2|C31H47NO11P2|C21H43N11O10P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4005","Cluster_4005",1054775.125,1001194.8125,NA,NA,NA,NA,NA,NA,"5002",2,"Cluster_4005",671.300920579926,670.293644579926,18.45499315837,"M-H","Cluster_4005",NA,NA,NA,NA,NA,NA,NA,"C32H50NO12P|C27H50N3O14P|C26H51N5O11P2|C27H51N3O12P2|C32H51NO10P2|C28H46N7O10P|C23H46N9O12P|C22H47N11O9P2|C27H47N9O7P2|C28H47N7O8P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4006","Cluster_4006",NA,NA,NA,NA,1108124.625,397923.25,1395195.375,236568.265625,"5004",3,"Cluster_4006",672.274999018508,671.267723018508,19.6821287756053,"M-H","Cluster_4006",NA,NA,NA,NA,NA,NA,NA,"C22H53N6O9PS3|C24H48N8O8S3|C23H52N4O12S3|C25H44N12O4S3|C21H40N18O2S3|C20H44N14O6S3|C21H44N12O9S2|C26H48N4O12S2|C19H45N16O3PS3|C24H50N8O6P2S2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4007","Cluster_4007",462528.6875,2113833.25,NA,585646.5625,NA,NA,NA,NA,"5005",4,"Cluster_4007",672.567244491873,671.559968491873,21.2427233847256,"M-H","Cluster_4007",NA,NA,NA,NA,NA,NA,NA,"",""
"4008","Cluster_4008",NA,NA,NA,NA,NA,NA,616516.5,NA,"5006",2,"Cluster_4008",673.285634048771,672.278358048771,11.8040274700518,"M-H","Cluster_4008",NA,NA,NA,NA,NA,NA,NA,"C25H49N5O12P2|C21H44N11O12P|C27H44N7O11P|C24H48N7O11PS|C30H49N3O10P2|C31H48NO13P|C32H44N5O9P|C28H40N11O7P|C21H45N11O10P2|C15H45N15O11P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4009","Cluster_4009",173389.71875,NA,NA,NA,602667.3125,2729095.5,513709.65625,1451273.75,"5010",2,"Cluster_4009",677.319198559056,676.311922559056,13.004973820735,"M-H","Cluster_4009",NA,NA,NA,NA,NA,NA,NA,"C31H52NO13P|C26H52N3O15P|C25H52N5O14P|C21H48N11O12P|C25H53N5O12P2|C28H56NO13PS|C27H48N7O11P|C24H52N7O11PS|C32H48N5O9P|C17H44N17O10P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4010","Cluster_4010",NA,NA,NA,NA,184482.015625,61640.16796875,365257.65625,6718.58349609375,"5015",2,"Cluster_4010",677.31948385184,676.31220785184,11.3601333029307,"M-H","Cluster_4010",NA,NA,NA,NA,NA,NA,NA,"",""
"4011","Cluster_4011",NA,NA,NA,NA,188853.125,1057700.375,427182.4375,263124.40625,"5012",2,"Cluster_4011",677.319356483327,676.312080483327,11.6813800694691,"M-H","Cluster_4011",NA,NA,NA,NA,NA,NA,NA,"C31H52NO13P|C25H52N5O14P|C26H52N3O15P|C22H44N15O8P|C21H48N11O12P|C27H48N7O11P|C32H48N5O9P|C25H53N5O12P2|C26H49N9O8P2|C28H44N11O7P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4012","Cluster_4012",NA,NA,NA,NA,11117.22265625,NA,376972.59375,70870.8671875,"5013",2,"Cluster_4012",677.319471962381,676.312195962381,12.0446992367084,"M-H","Cluster_4012",NA,NA,NA,NA,NA,NA,NA,"",""
"4013","Cluster_4013",NA,NA,NA,NA,328478.46875,137871.953125,1003294.375,NA,"5014",2,"Cluster_4013",677.319481784516,676.312205784516,11.1470579370559,"M-H","Cluster_4013",NA,NA,NA,NA,NA,NA,NA,"C31H52NO13P|C25H53N5O12P2|C27H48N7O11P|C25H52N5O14P|C21H48N11O12P|C26H52N3O15P|C26H49N9O8P2|C26H48N9O10P|C22H45N15O6P2|C28H58NO11P3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4014","Cluster_4014",NA,NA,NA,NA,NA,2744424.75,NA,1300970.5,"5017",2,"Cluster_4014",678.261233820379,677.253957820379,5.02072250947839,"M-H","Cluster_4014",NA,NA,NA,NA,NA,NA,NA,"C27H42N4O16|C23H38N10O14|C28H38N8O12|C24H34N14O10|C26H43N6O13P|C29H34N12O8|C32H42N2O14|C22H42N6O18|C18H34N18O11|C33H38N6O10","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4015","Cluster_4015",NA,NA,NA,NA,NA,NA,4082327.75,NA,"5018",3,"Cluster_4015",679.261592291099,678.254316291098,7.04699682301409,"M-H","Cluster_4015",NA,NA,NA,NA,NA,NA,NA,"C28H47N3O12P2|C23H47N5O14P2|C22H48N7O11P3|C24H43N9O10P2|C25H39N13O6P2|C25H42N7O13P|C20H39N15O8P2|C23H44N11O7P3|C26H52NO13P3|C29H46NO15P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4016","Cluster_4016",1328036,1446546.625,261476.6875,268919.375,NA,NA,NA,NA,"5019",2,"Cluster_4016",679.295348211991,678.288072211991,13.8519713214257,"M-H","Cluster_4016",NA,NA,NA,NA,NA,NA,NA,"C30H50NO14P|C25H50N3O16P|C26H46N7O12P|C24H51N5O13P2|C21H46N9O14P|C29H50N3O11PS|C20H46N11O13P|C28H50N5O10PS|C29H52N3O9P3|C31H46N5O10P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4017","Cluster_4017",455459.71875,445728.9375,9975861,9004572,NA,NA,NA,NA,"5022",3,"Cluster_4017",680.087330089208,679.080054089208,2.76838667055242,"M-H","Cluster_4017",NA,NA,NA,NA,NA,NA,NA,"C20H30N2O20P2|C15H27N10O15P3|C19H31N4O17P3|C17H22N12O14P2|C16H26N8O18P2|C21H26N6O16P2|C14H31N6O19P3|C17H36N2O18P4|C16H23N14O11P3|C17H37N2O16P5","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4018","Cluster_4018",NA,NA,NA,NA,NA,3183584.25,NA,3191788.5,"5023",2,"Cluster_4018",680.088920535977,679.081644535977,2.27149647067505,"M-H","Cluster_4018",NA,NA,NA,NA,NA,NA,NA,"C28H24O20|C21H28O25|C39H20O12|C16H23N14O11P3|C18H20N10O19|C18H33N6O12P5|C17H19N18O7P3|C25H16N10O14|C14H28N12O12P4|C23H20N8O17","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4019","Cluster_4019",3819476.75,4728749.5,350627.90625,329534.84375,NA,NA,NA,NA,"5026",2,"Cluster_4019",681.248805218246,680.241529218246,15.3694645253387,"M-H","Cluster_4019",NA,NA,NA,NA,NA,NA,NA,"C32H44NO13P|C26H45N5O12P2|C27H44N3O15P|C25H50NO14P3|C29H51NO9P4|C26H44N5O12PS|C29H49NO11P2S|C28H48N3O10PS2|C25H49NO16P2|C36H41O13","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4020","Cluster_4020",1947666.875,2189594.25,NA,NA,NA,NA,NA,NA,"5025",2,"Cluster_4020",681.248340925162,680.241064925161,15.5903133091252,"M-H","Cluster_4020",NA,NA,NA,NA,NA,NA,NA,"C32H44NO13P|C26H45N5O12P2|C27H44N3O15P|C27H45N3O13P2|C29H51NO9P4|C32H45NO11P2|C26H44N5O12PS|C29H49NO11P2S|C31H44N3O10PS|C28H48N3O10PS2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4021","Cluster_4021",NA,NA,NA,NA,NA,NA,2668123.5,NA,"5027",2,"Cluster_4021",681.277678269681,680.270402269681,7.17236648650488,"M-H","Cluster_4021",NA,NA,NA,NA,NA,NA,NA,"C29H48NO15P|C23H49N5O14P2|C18H46N13O9P3|C22H50N7O11P3|C30H44N5O11P|C24H45N9O10P2|C25H44N7O13P|C26H40N11O9P|C28H49N3O12P2|C22H48N7O13PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4022","Cluster_4022",872546.1875,804185.25,33288.72265625,101324.3046875,NA,NA,NA,NA,"5028",2,"Cluster_4022",681.310959084518,680.303683084518,14.5963118720231,"M-H","Cluster_4022",NA,NA,NA,NA,NA,NA,NA,"C25H52N3O16P|C30H52NO14P|C31H48N5O10P|C21H48N9O14P|C26H48N7O12P|C37H48NO9P|C22H44N13O10P|C29H54N3O9P3|C27H44N11O8P|C30H53NO12P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4023","Cluster_4023",1549635.5,NA,NA,NA,NA,NA,NA,NA,"5029",2,"Cluster_4023",681.628969865567,680.621693865567,21.2016860172648,"M-H","Cluster_4023",NA,NA,NA,NA,NA,NA,NA,"",""
"4024","Cluster_4024",NA,NA,NA,NA,3968407,1944210,5678102.5,1764227.125,"5030",3,"Cluster_4024",682.30534719822,681.29807119822,19.6820821884958,"M-H","Cluster_4024",NA,NA,NA,NA,NA,NA,NA,"C26H43N12O8P|C34H52O10P2|C28H53N4O9P3|C24H48N10O9P2|C30H47N6O10P|C25H47N8O12P|C30H50O17|C35H48N4O6P2|C33H53N2O7P3|C30H48N6O8P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4025","Cluster_4025",NA,NA,NA,NA,NA,NA,34927.984375,287126.15625,"70",2,"Cluster_4025",318.240976199611,681.480155399223,15.9675506790797,"2M+FA-H","Cluster_4025",NA,NA,NA,NA,NA,NA,NA,"C35H68O12|C36H64N4O8|C31H64N6O10|C30H64N8O9|C41H64N2O6|C28H56N16O4|C32H60N10O6|C37H60N8O4|C26H60N14O7|C39H69O7P","[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+"
"4026","Cluster_4026",NA,NA,NA,NA,NA,380297.5,NA,NA,"5031",2,"Cluster_4026",682.487519869852,681.480243869852,16.111383543892,"M-H","Cluster_4026",NA,NA,NA,NA,NA,NA,NA,"C36H66N4O8|C27H62N12O8|C32H62N10O6|C43H62N4O3|C37H62N8O4|C28H58N16O4|C26H62N14O7|C27H58N18O3|C42H66O7|C35H70O12","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4027","Cluster_4027",4009762.5,4357091,642927.8125,901948.8125,NA,NA,NA,NA,"5033",2,"Cluster_4027",683.263682899062,682.256406899062,16.2021683014667,"M-H","Cluster_4027",NA,NA,NA,NA,NA,NA,NA,"C27H46N3O15P|C26H47N5O12P2|C29H51NO11P2S|C26H48N5O10P3|C26H46N5O12PS|C25H52NO14P3|C29H53NO9P4|C34H41N3O12|C29H41N5O14|C28H50N3O10PS2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4028","Cluster_4028",1940232.125,1818184.375,257919.28125,281787.40625,NA,NA,NA,NA,"5032",2,"Cluster_4028",683.263670283604,682.256394283604,16.4706246869577,"M-H","Cluster_4028",NA,NA,NA,NA,NA,NA,NA,"C27H46N3O15P|C26H47N5O12P2|C32H47NO11P2|C29H51NO11P2S|C27H47N3O13P2|C31H46N3O10PS|C29H53NO9P4|C26H48N5O10P3|C28H50N3O10PS2|C26H46N5O12PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4029","Cluster_4029",256500.96875,1102009.625,NA,NA,NA,NA,NA,NA,"5038",2,"Cluster_4029",683.609037205586,682.601761205586,20.5703056974617,"M-H","Cluster_4029",NA,NA,NA,NA,NA,NA,NA,"",""
"4030","Cluster_4030",NA,1241248.875,NA,15756.9560546875,NA,NA,NA,NA,"5035",2,"Cluster_4030",683.606903808899,682.599627808899,20.929505752887,"M-H","Cluster_4030",NA,NA,NA,NA,NA,NA,NA,"C41H81NO6|C37H77N7O4|C27H73N17O3|C39H79N4O5|C40H82N3O3P|C35H75N10O3|C44H79N2O3|C29H75N14O4|C42H77N5O2|C41H83N2O3S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4031","Cluster_4031",1522690,5798303,210693.3125,1053109.125,NA,NA,NA,NA,"5036",3,"Cluster_4031",683.607384771002,682.600108771002,21.2020378360693,"M-H","Cluster_4031",NA,NA,NA,NA,NA,NA,NA,"C41H81NO6|C37H77N7O4|C42H77N5O2|C27H73N17O3|C39H79N4O5|C33H73N13O2|C40H82N3O3P|C29H75N14O4|C35H75N10O3|C44H79N2O3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"4032","Cluster_4032",38337.59375,517196.0625,NA,135260,NA,NA,NA,NA,"121",2,"Cluster_4032",683.611662397649,682.604386397648,21.497268327001,"M-H","Cluster_4032",NA,NA,NA,NA,NA,NA,NA,"",""
"4033","Cluster_4033",NA,525348.8125,NA,NA,NA,NA,NA,NA,"119",2,"Cluster_4033",683.605533784924,682.598257784924,21.6241943747799,"M-H","Cluster_4033",NA,NA,NA,NA,NA,NA,NA,"",""
"4034","Cluster_4034",679837.3125,94959.5390625,NA,347428.03125,NA,NA,NA,NA,"120",2,"Cluster_4034",683.607515844618,682.600239844618,23.5314828235485,"M-H","Cluster_4034",NA,NA,NA,NA,NA,NA,NA,"",""
"4035","Cluster_4035",115338.0234375,105111.5703125,NA,NA,NA,NA,NA,NA,"5039",2,"Cluster_4035",683.609193908409,682.601917908409,24.9782596957079,"M-H","Cluster_4035",NA,NA,NA,NA,NA,NA,NA,"",""
"4036","Cluster_4036",399666.96875,333199,NA,193428.296875,NA,NA,NA,NA,"5040",2,"Cluster_4036",683.613426447101,682.606150447101,19.4593148861701,"M-H","Cluster_4036",NA,NA,NA,NA,NA,NA,NA,"",""
"4037","Cluster_4037",1785218.5,3152750.25,NA,NA,NA,NA,NA,NA,"5037",2,"Cluster_4037",683.607420716578,682.600144716578,20.145576747618,"M-H","Cluster_4037",NA,NA,NA,NA,NA,NA,NA,"",""
"4038","Cluster_4038",NA,NA,NA,NA,NA,11621180,NA,NA,"5041",2,"Cluster_4038",684.145010490379,683.137734490379,4.91645361567843,"M-H","Cluster_4038",NA,NA,NA,NA,NA,NA,NA,"C22H38O20P2|C16H36N10O12P4|C17H35N8O15P3|C15H26N16O12P2|C14H26N18O11P2|C20H25N14O12P|C17H34N8O17P2|C13H31N14O13P3|C22H37O22P|C19H37N6O15PS2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
