Row,m/z,RT,Annotation/ID,formula,adduct,evidence,MSI Level,Comment
Cluster_2801,564.3308206,5.641696705,,,,,,
Cluster_2802,564.3308726,5.747052837,,,,,,
Cluster_2803,564.3504903,5.642606887,,,,,,
Cluster_2804,565.0154903,0.743130048,,,,,,
Cluster_2805,565.0468905,0.77115896,,,,,,
Cluster_2806,565.0830958,3.658853964,,,,,,
Cluster_2807,565.1218663,3.890243537,,,,,,
Cluster_2808,565.1454903,2.994129524,,,,,,
Cluster_2813,565.2776878,4.881754532,,,,,,
Cluster_2816,566.249331,5.39504618,,,,,,
Cluster_2818,566.3463017,6.016912905,,,,,,
Cluster_2819,566.3463475,6.133429604,,,,,,
Cluster_2820,566.3551509,3.960726049,,,,,,
Cluster_2822,566.6154903,0.633611792,,,,,,
Cluster_2824,567.0840089,4.434906026,,,,,,
Cluster_2827,567.246737,0.667850758,,,,,,
Cluster_2832,567.3204902,6.017506363,,,,,,
Cluster_2833,567.3204902,6.133512225,,,,,,
Cluster_2834,567.3500085,3.253733435,,,,,,
Cluster_2836,568.2760595,3.15888349,,,,,,
Cluster_2837,568.4070647,3.809273967,,,,,,
Cluster_2838,569.1251829,3.882509242,,,,,,
Cluster_2839,569.1788168,4.899370586,,,,,,
Cluster_2840,569.1932486,5.059949589,,,,,,
Cluster_2843,569.2608584,3.066873186,,,,,,
Cluster_2846,569.2724556,5.22151319,,,,,,
Cluster_2848,569.2969206,3.126163971,,,,,,
Cluster_2849,569.3198816,4.51147425,,,,,,
Cluster_2850,569.3171685,4.615925878,,,,,,
Cluster_2853,569.4004902,3.022150385,,,,,,
Cluster_2854,569.4017259,3.022150385,,,,,,
Cluster_2856,570.1738,4.697811161,,,,,,
Cluster_2857,570.1734092,3.735556447,,,,,,
Cluster_2858,570.1735128,4.445264355,,,,,,
Cluster_1834,472.2464474,4.927114194,GPNAE(18:4),C23H40NO7P,[M-H]-,MS2,2,mass difference 76 to cluster_1165
Cluster_2861,570.3320812,6.385381007,,,,,,
Cluster_2862,570.3554902,3.398976939,,,,,,
Cluster_2863,570.3868993,3.684636219,,,,,,
Cluster_2865,571.1404902,5.197685629,,,,,,
Cluster_2866,571.1654024,5.197498918,,,,,,
Cluster_2874,571.3088585,2.694517514,,,,,,
Cluster_2875,571.3754901,2.966749096,,,,,,
Cluster_2879,572.189501,3.807503162,,,,,,
Cluster_2880,572.1899378,4.077043803,,,,,,
Cluster_2882,572.28384,4.47876493,,,,,,
Cluster_2883,572.3204901,2.901300166,,,,,,
Cluster_2884,572.2993442,5.091557613,,,,,,
Cluster_2885,572.2987933,5.17409379,,,,,,
Cluster_2889,572.3290131,2.910541259,,,,,,
Cluster_2890,572.3472012,3.60692237,,,,,,
Cluster_2893,573.1366201,3.887385845,,,,,,
Cluster_2895,573.2515045,0.961796317,,,,,,
Cluster_2899,573.3154901,2.816791369,,,,,,
Cluster_2902,573.3038099,3.18728933,,,,,,
Cluster_2904,573.3305547,6.519870251,,,,,,
Cluster_2909,574.290705,2.973512568,,,,,,
Cluster_2910,574.3268313,3.456711949,,,,,,
Cluster_2911,574.3600551,3.657805409,,,,,,
Cluster_2912,574.3603986,3.791703246,,,,,,
Cluster_2913,574.3804901,3.789887829,,,,,,
Cluster_2914,575.1554989,0.718338492,,,,,,
Cluster_2915,575.1754944,4.117126211,,,,,,
Cluster_2918,575.3552559,3.018956102,,,,,,
Cluster_2920,576.2208772,3.122654002,,,,,,
Cluster_2921,576.2365091,0.666346132,,,,,,
Cluster_2923,576.2858262,5.335649441,,,,,,
Cluster_2924,576.2859259,5.419496764,,,,,,
Cluster_2925,576.2932773,4.319438023,,,,,,
Cluster_2926,576.3557293,3.706411913,,,,,,
Cluster_2927,577.085613,3.535366999,,,,,,
Cluster_2928,577.0854962,3.657570742,,,,,,
Cluster_2929,577.1908306,4.292330649,,,,,,
Cluster_2931,577.2619419,2.946585431,,,,,,
Cluster_2932,577.296654,2.858418276,,,,,,
Cluster_2937,578.2179064,5.995797178,,,,,,
Cluster_2938,578.2178701,6.111452608,,,,,,
Cluster_2941,578.281909,2.896514435,,,,,,
Cluster_2943,578.2835254,5.335741979,,,,,,
Cluster_2944,578.2836175,5.419531371,,,,,,
Cluster_2945,578.30049,5.62841491,,,,,,
Cluster_2946,578.2817078,2.746951853,,,,,,
Cluster_2947,578.3003383,3.560681821,,,,,,
Cluster_2948,578.3087498,4.438552416,,,,,,
Cluster_2949,578.3091176,4.528140127,,,,,,
Cluster_2951,578.3184286,3.042724842,,,,,,
Cluster_2953,578.3656707,3.041210839,,,,,,
Cluster_2955,579.0253878,0.772963451,,,,,,
Cluster_2956,579.137544,4.197073667,,,,,,
Cluster_2957,579.1746941,3.138544652,,,,,,
Cluster_2965,580.2979931,2.883543796,,,,,,
Cluster_2966,580.2988914,5.628094164,,,,,,
Cluster_2967,580.3123854,3.647383184,,,,,,
Cluster_2968,580.312526,3.74867797,,,,,,
Cluster_2969,580.3248598,4.881041976,,,,,,
Cluster_2970,580.3612448,6.504932661,,,,,,
Cluster_2971,580.361161,6.385164012,,,,,,
Cluster_2974,581.1533954,3.738261882,,,,,,
Cluster_2975,581.1899797,3.214135035,,,,,,
Cluster_2976,581.1954899,0.638090889,,,,,,
Cluster_2977,581.2120971,4.360246459,,,,,,
Cluster_2978,581.2121021,4.477232952,,,,,,
Cluster_2984,581.5972521,0.632725048,,,,,,
Cluster_2985,582.1372331,4.361141726,,,,,,
Cluster_2987,582.1741445,4.83999714,,,,,,
Cluster_2114,498.2631137,5.39799686,LPE(20:5),C25H42NO7P,[M-H]-,MS2,2,
Cluster_2991,582.2677398,4.384524914,,,,,,
Cluster_2994,582.3403565,4.829390395,,,,,,
Cluster_2995,582.3403941,5.218089879,,,,,,
Cluster_2996,582.4225199,3.969948377,,,,,,
Cluster_2997,583.1691764,2.67559863,,,,,,
Cluster_2998,583.168951,2.753552268,,,,,,
Cluster_2142,500.2779863,5.715485895,LPE(20:4),C25H44NO7P,[M-H]-,MS2,2,
Cluster_3006,583.3086492,2.791843851,,,,,,
Cluster_3007,583.3356614,6.017585374,,,,,,
Cluster_3008,583.3355641,6.134891454,,,,,,
Cluster_3009,583.4054899,3.156403499,,,,,,
Cluster_3010,583.417965,3.171342243,,,,,,
Cluster_3011,584.1533142,3.553286123,,,,,,
Cluster_3012,584.1897752,4.767718503,,,,,,
Cluster_2140,500.2791516,5.511857629,LPE(20:4),C25H44NO7P,[M-H]-,MS2,2,
Cluster_3022,584.2854899,4.44209881,,,,,,
Cluster_3024,584.3660795,3.501858942,,,,,,
Cluster_3025,584.3779356,2.924211543,,,,,,
Cluster_3026,584.3654899,3.501858942,,,,,,
Cluster_3027,584.6268725,0.63028063,,,,,,
Cluster_3029,585.3246084,2.814694087,,,,,,
Cluster_3033,585.3976362,3.117492591,,,,,,
Cluster_1856,474.2624902,5.233013189,GPNAE(18:3),C23H42NO7P,[M-H]-,MS2,2,
Cluster_3041,586.2998304,4.79925197,,,,,,
Cluster_3042,586.3154904,5.334676283,,,,,,
Cluster_3043,586.3155116,5.418238104,,,,,,
Cluster_3044,586.3092826,2.820465285,,,,,,
Cluster_3045,586.3235237,3.846389034,,,,,,
Cluster_3048,586.3448356,2.977208103,,,,,,
Cluster_3049,586.3625611,3.696017262,,,,,,
Cluster_3050,586.3626903,3.765033767,,,,,,
Cluster_3051,586.3454898,5.336297939,,,,,,
Cluster_3052,586.3454898,5.420095514,,,,,,
Cluster_3053,587.0288885,0.803386955,,,,,,
Cluster_3054,587.1063962,3.777825225,,,,,,
Cluster_3055,587.1062559,3.980386369,,,,,,
Cluster_3056,587.1415036,5.864140267,,,,,,
Cluster_3059,587.3194113,3.335573884,,,,,,
Cluster_3060,587.3197493,4.264648162,,,,,,
Cluster_3061,588.0744033,0.792077878,,,,,,
Cluster_3062,588.101677,3.346436292,,,,,,
Cluster_3063,588.138,2.555968186,,,,,,
Cluster_3066,588.3060312,3.165270991,,,,,,
Cluster_3067,588.3309503,5.628350534,,,,,,
Cluster_3068,588.3758063,3.775978292,,,,,,
Cluster_3069,588.3554898,5.629109762,,,,,,
Cluster_3070,589.1754531,4.762216102,,,,,,
Cluster_3071,589.1755326,4.895812985,,,,,,
Cluster_3072,589.1755444,5.110359806,,,,,,
Cluster_3073,589.1754765,4.736496875,,,,,,
Cluster_3078,589.3009539,2.999673254,,,,,,
Cluster_3080,589.3347609,3.441433455,,,,,,
Cluster_3081,589.3455248,2.883312852,,,,,,
Cluster_3083,590.1497539,2.777126506,,,,,,
Cluster_3084,590.3188102,3.272129469,,,,,,
Cluster_3085,590.3460684,5.856454442,,,,,,
Cluster_3086,590.3461023,5.956205222,,,,,,
Cluster_3087,590.3559788,3.661179152,,,,,,
Cluster_3088,590.3547755,3.331577526,,,,,,
Cluster_3089,590.3654897,3.688579317,,,,,,
Cluster_3090,591.1374244,2.96669188,,,,,,
Cluster_3091,591.1700737,3.249571532,,,,,,
Cluster_3092,591.1701775,3.717992602,,,,,,
Cluster_3093,591.189287,0.640314904,,,,,,
Cluster_3094,591.2202573,5.250926721,,,,,,
Cluster_3095,591.248289,4.023390608,,,,,,
Cluster_3098,592.3154887,3.688008175,,,,,,
Cluster_3100,592.3340885,3.070722511,,,,,,
Cluster_3101,592.3309054,3.252475208,,,,,,
Cluster_3102,592.3485668,3.519685342,,,,,,
Cluster_3104,592.3610471,6.28744653,,,,,,
Cluster_3105,592.3717971,3.069617163,,,,,,
Cluster_3106,592.5408501,0.634046346,,,,,,
Cluster_3107,592.6068141,0.630241489,,,,,,
Cluster_3108,593.1583017,0.881286704,,,,,,
Cluster_3109,593.1868432,3.344385924,,,,,,
Cluster_3111,593.3021104,2.903469059,,,,,,
Cluster_3117,594.32881,3.764465044,,,,,,
Cluster_3118,594.3476043,3.568039094,,,,,,
Cluster_3121,594.5374557,0.63463627,,,,,,
Cluster_3122,594.6039536,0.630341866,,,,,,
Cluster_3124,595.1075275,1.154699309,,,,,,
Cluster_3125,595.1373038,3.938958326,,,,,,
Cluster_3126,595.1689625,2.920544981,,,,,,
Cluster_3127,595.2282473,4.643948271,,,,,,
Cluster_3128,595.2280128,4.784411952,,,,,,
Cluster_3129,595.2883454,5.577965951,,,,,,
Cluster_3133,596.271394,3.554722753,,,,,,
Cluster_3135,597.1554896,4.127689881,,,,,,
Cluster_3143,597.303785,5.866299873,,,,,,
Cluster_3144,597.3039942,6.040902053,,,,,,
Cluster_3145,597.3971498,3.604237005,,,,,,
Cluster_3146,597.4087685,3.04961869,,,,,,
Cluster_3147,597.4336828,3.283786451,,,,,,
Cluster_3148,598.3003066,4.734256221,,,,,,
Cluster_3149,598.3180926,3.680411495,,,,,,
Cluster_3151,598.3452714,4.734034169,,,,,,
Cluster_3156,599.2903926,4.287372927,,,,,,
Cluster_3158,599.3399855,2.971107342,,,,,,
Cluster_3159,599.3550292,3.667383629,,,,,,
Cluster_3160,599.3761224,3.39793402,,,,,,
Cluster_3163,600.2205564,3.372703246,,,,,,
Cluster_3164,600.220597,4.048307654,,,,,,
Cluster_3165,600.2930899,4.564459673,,,,,,
Cluster_3168,600.2982932,2.59400703,,,,,,
Cluster_3170,600.314953,5.022775293,,,,,,
Cluster_3171,600.3250634,2.860206542,,,,,,
Cluster_3172,600.3392012,4.049683645,,,,,,
Cluster_3173,600.3711984,2.572686303,,,,,,
Cluster_3174,600.378619,3.876094439,,,,,,
Cluster_3176,601.1217742,4.272095251,,,,,,
Cluster_3177,601.1354895,3.219791049,,,,,,
Cluster_3178,601.1372312,0.752392899,,,,,,
Cluster_3179,601.15927,3.219186474,,,,,,
Cluster_3180,601.1878064,4.051531809,,,,,,
Cluster_3184,601.3043994,8.651697046,,,,,,
Cluster_3185,601.3065024,3.905960799,,,,,,
Cluster_3186,601.3368918,3.369235726,,,,,,
Cluster_3188,601.3918579,2.802453559,,,,,,
Cluster_3191,602.1542728,2.814620098,,,,,,
Cluster_3193,602.1754895,2.815284084,,,,,,
Cluster_3194,602.2354433,3.358562009,,,,,,
Cluster_3196,602.3082464,4.483348403,,,,,,
Cluster_3198,602.3261111,2.790916964,,,,,,
Cluster_3199,602.3219096,3.278467806,,,,,,
Cluster_3200,602.391306,3.889804971,,,,,,
Cluster_3201,603.1010215,3.534332722,,,,,,
Cluster_3204,603.1973426,0.65372893,,,,,,
Cluster_3206,603.2061414,4.616800927,,,,,,
Cluster_3208,603.2802145,2.896732503,,,,,,
Cluster_3210,603.304464,5.335883421,,,,,,
Cluster_3211,603.3044729,5.41981783,,,,,,
Cluster_3212,603.315743,3.1825195,,,,,,
Cluster_3213,603.3854894,3.120472612,,,,,,
Cluster_3215,603.8093819,0.720738953,,,,,,
Cluster_3216,603.8091791,0.726924405,,,,,,
Cluster_3217,604.0685783,0.782541708,,,,,,
Cluster_3218,604.131036,2.412260871,,,,,,
Cluster_3219,604.2054894,0.654381951,,,,,,
Cluster_3221,604.2837943,5.20636522,,,,,,
Cluster_3223,604.3243315,4.744848027,,,,,,
Cluster_3224,604.3348289,3.374139097,,,,,,
Cluster_3225,604.3447966,2.835774712,,,,,,
Cluster_3226,604.3708141,3.339146878,,,,,,
Cluster_3227,604.3788589,3.805851032,,,,,,
Cluster_3228,604.3788589,3.805851032,,,,,,
Cluster_3229,604.6322255,0.653585263,,,,,,
Cluster_3231,605.1856023,3.989644796,,,,,,
Cluster_3237,605.2668108,2.901924022,,,,,,
Cluster_3239,605.3201441,5.628296153,,,,,,
Cluster_3240,605.3812249,3.818467113,,,,,,
Cluster_3241,606.0504894,0.768796807,,,,,,
Cluster_3242,606.0739825,0.770876333,,,,,,
Cluster_3243,606.3849806,2.96678263,,,,,,
Cluster_3244,607.1321138,2.641421625,,,,,,
Cluster_3245,607.1323227,2.746987152,,,,,,
Cluster_3246,607.1856551,4.633558083,,,,,,
Cluster_3250,607.2899385,3.336808809,,,,,,
Cluster_3251,607.3101888,2.849719236,,,,,,
Cluster_3252,607.3350374,3.691306077,,,,,,
Cluster_3253,607.3461306,2.66390151,,,,,,
Cluster_3255,608.1742465,3.17706178,,,,,,
Cluster_2113,498.2622035,5.203287984,GPNAE(20:5),C25H42NO7P,[M-H]-,MS2,2,
Cluster_3258,608.2841798,4.48482769,,,,,,
Cluster_3259,608.2840771,4.584256584,,,,,,
Cluster_3260,608.3113237,3.48513143,,,,,,
Cluster_3261,608.3105699,3.545220304,,,,,,
Cluster_3263,608.3197626,5.650190021,,,,,,
Cluster_3264,608.3197188,4.562063641,,,,,,
Cluster_3266,608.3213879,3.873505844,,,,,,
Cluster_3267,608.3444434,3.748848707,,,,,,
Cluster_3268,608.3439356,3.875655394,,,,,,
Cluster_3272,609.2208461,3.621411723,,,,,,
Cluster_3276,609.5782224,0.631203376,,,,,,
Cluster_3278,610.2445956,5.554252467,,,,,,
Cluster_2750,560.2747229,3.027940147,,,,,,
Cluster_3280,610.2629957,4.273087712,,,,,,
Cluster_3281,610.2878312,3.42602358,,,,,,
Cluster_2859,570.2678761,4.241906321,,,,,,
Cluster_3283,610.3000707,4.824538541,,,,,,
Cluster_3284,610.2995412,4.927928136,,,,,,
Cluster_3286,610.3194709,3.372884622,,,,,,
Cluster_3287,610.3224885,3.470729667,,,,,,
Cluster_3289,610.3359692,4.701598523,,,,,,
Cluster_3290,610.3304893,4.826090177,,,,,,
Cluster_3291,611.1441503,0.814397679,,,,,,
Cluster_3296,611.2704893,4.273220258,,,,,,
Cluster_3297,611.3398012,2.859183247,,,,,,
Cluster_3299,611.4127596,3.615328481,,,,,,
Cluster_3300,611.4127075,3.721105962,,,,,,
Cluster_3301,611.4243522,3.199641356,,,,,,
Cluster_3302,611.5762427,0.63148128,,,,,,
Cluster_3303,612.1339128,2.922856956,,,,,,
Cluster_3304,612.2068196,3.351162195,,,,,,
Cluster_3307,612.3144171,3.211667986,,,,,,
Cluster_2990,582.2677539,4.238563533,,C25H46NO12P,[M - H]-,,,
Cluster_3003,583.2891497,4.515465037,,,,,,
Cluster_3311,612.6002098,0.630028841,,,,,,
Cluster_3312,612.7150961,0.686859494,,,,,,
Cluster_3313,612.7950509,0.719510085,,,,,,
Cluster_3314,613.1298093,2.36611358,,,,,,
Cluster_3315,613.1548436,3.928093985,,,,,,
Cluster_3316,613.1546698,4.280627539,,,,,,
Cluster_3317,613.1794361,1.003365638,,,,,,
Cluster_3318,613.1794871,2.473932904,,,,,,
Cluster_3319,613.1891312,3.873532486,,,,,,
Cluster_3321,613.3560438,3.016917918,,,,,,
Cluster_3322,613.3695561,3.769247015,,,,,,
Cluster_3323,613.3638357,4.977176338,,,,,,
Cluster_3324,613.3919148,3.425913994,,,,,,
Cluster_3325,614.3300895,3.612796632,,,,,,
Cluster_3326,614.3544396,4.176263781,,,,,,
Cluster_3327,615.1742669,3.302762815,,,,,,
Cluster_3328,615.1705588,4.222893642,,,,,,
Cluster_3330,615.2205171,0.666091407,,,,,,
Cluster_3333,615.3204892,2.776404613,,,,,,
Cluster_3336,615.3515339,3.493773848,,,,,,
Cluster_3337,615.3717603,3.27431341,,,,,,
Cluster_3339,616.1330388,4.165758921,,,,,,
Cluster_3341,616.1696998,3.128116539,,,,,,
Cluster_3342,616.1793389,3.664760409,,,,,,
Cluster_3343,616.1796327,4.056859826,,,,,,
Cluster_3347,616.2893205,4.058125883,,,,,,
Cluster_3349,616.336757,3.559656605,,,,,,
Cluster_3350,616.4067734,4.039421234,,,,,,
Cluster_3351,616.5454891,0.632634823,,,,,,
Cluster_3352,616.5650762,0.635807097,,,,,,
Cluster_3353,617.1536853,2.954456331,,,,,,
Cluster_3355,617.2192233,3.231615628,,,,,,
Cluster_3358,617.2734193,5.147777013,,,,,,
Cluster_3359,617.2735615,5.248112244,,,,,,
Cluster_3360,617.2985992,2.809037032,,,,,,
Cluster_3361,617.3054891,5.148183404,,,,,,
Cluster_3362,617.3054891,5.248415745,,,,,,
Cluster_3363,617.3561377,6.561154374,,,,,,
Cluster_3364,617.3954891,3.261204849,,,,,,
Cluster_3365,617.3868648,2.801492167,,,,,,
Cluster_3366,618.1485325,2.475050342,,,,,,
Cluster_3367,618.1479119,2.592873955,,,,,,
Cluster_3368,618.2756403,2.909967292,,,,,,
Cluster_3369,618.3044369,4.191936937,,,,,,
Cluster_3370,618.3047179,4.552544564,,,,,,
Cluster_3371,618.3249451,3.190881312,,,,,,
Cluster_3372,618.3507215,3.533010021,,,,,,
Cluster_3373,618.5454891,0.635255009,,,,,,
Cluster_3374,618.6101734,0.637260796,,,,,,
Cluster_3375,619.1326555,2.547577696,,,,,,
Cluster_3376,619.1954891,3.591487936,,,,,,
Cluster_3377,619.2009216,3.591586341,,,,,,
Cluster_3382,619.3450723,3.357403614,,,,,,
Cluster_3386,619.3889236,3.46468725,,,,,,
Cluster_3387,619.9593272,0.780677484,,,,,,
Cluster_3390,620.1733195,2.952493945,,,,,,
Cluster_3391,620.173808,3.086465183,,,,,,
Cluster_3392,620.1669125,1.148171065,,,,,,
Cluster_3394,620.3154891,3.01477243,,,,,,
Cluster_3395,620.3471835,3.847466405,,,,,,
Cluster_3396,620.56,0.636436862,,,,,,
Cluster_3398,621.3035165,4.489279104,,,,,,
Cluster_3399,621.3032409,5.697798161,,,,,,
Cluster_3401,621.360876,2.798218131,,,,,,
Cluster_3402,621.4081787,2.753318939,,,,,,
Cluster_3404,622.2790889,4.115026878,,,,,,
Cluster_3405,622.2900021,3.316150102,,,,,,
Cluster_3406,622.2986668,4.726077662,,,,,,
Cluster_3408,622.308833,2.919414397,,,,,,
Cluster_3409,622.335449,4.542305165,,,,,,
Cluster_3412,622.3596569,3.858161532,,,,,,
Cluster_3413,622.3806573,3.062776872,,,,,,
Cluster_3414,622.6028867,0.635264329,,,,,,
Cluster_3415,622.649955,0.609223769,,,,,,
Cluster_3417,623.2039626,0.662204175,,,,,,
Cluster_3419,623.1990186,3.122982865,,,,,,
Cluster_3423,623.335489,3.67714766,,,,,,
Cluster_3426,623.375931,3.760916574,,,,,,
Cluster_3427,623.560489,0.630766705,,,,,,
Cluster_3433,624.3146733,5.650438206,,,,,,
Cluster_3434,624.3150293,4.606136156,,,,,,
Cluster_3435,624.3404889,3.732784991,,,,,,
Cluster_3436,624.3490145,4.617063164,,,,,,
Cluster_3437,624.3505282,5.964066318,,,,,,
Cluster_3440,625.2253544,5.250866401,,,,,,
Cluster_3441,625.2990769,3.18211115,,,,,,
Cluster_3443,625.4287021,3.735154294,,,,,,
Cluster_3444,625.5488203,0.630701104,,,,,,
Cluster_3446,626.2143681,0.65931925,,,,,,
Cluster_3448,626.2573452,3.566480611,,,,,,
Cluster_3019,584.2845983,4.487659685,,C25H48NO12P,[M - H]-,MS2,2,
Cluster_3451,626.2939408,4.43866066,,,,,,
Cluster_3452,626.2940874,4.729716056,,,,,,
Cluster_3453,626.2941142,4.813205521,,,,,,
Cluster_3456,626.3306653,5.29294539,,,,,,
Cluster_3457,626.3154889,4.810804829,,,,,,
Cluster_3458,627.1446814,2.746247021,,,,,,
Cluster_3459,627.2056639,4.598145382,,,,,,
Cluster_3463,627.3711214,3.161395744,,,,,,
Cluster_3464,627.4004889,3.47925119,,,,,,
Cluster_3466,627.4080686,3.58616179,,,,,,
Cluster_3467,627.4262728,2.958625521,,,,,,
Cluster_3471,628.2854251,5.086455847,,,,,,
Cluster_3472,628.2855612,5.173360753,,,,,,
Cluster_3474,628.3105745,4.655671686,,,,,,
Cluster_3477,628.3311719,2.725879932,,,,,,
Cluster_3478,628.3404889,4.657140631,,,,,,
Cluster_3479,629.1533019,3.79067287,,,,,,
Cluster_3480,629.1744028,0.981422567,,,,,,
Cluster_3481,629.174548,1.724270108,,,,,,
Cluster_3483,629.3013933,3.748404084,,,,,,
Cluster_3486,629.3666259,3.61397891,,,,,,
Cluster_3487,629.3866517,3.410796766,,,,,,
Cluster_3489,630.1489458,3.367541767,,,,,,
Cluster_3492,630.3055294,4.235725154,,,,,,
Cluster_3494,630.3166683,2.678594326,,,,,,
Cluster_3495,631.1651949,3.341878869,,,,,,
Cluster_3496,631.1650855,4.224389866,,,,,,
Cluster_3497,631.1651507,3.652927557,,,,,,
Cluster_3501,631.3253677,3.119622506,,,,,,
Cluster_3503,631.321651,3.725791762,,,,,,
Cluster_3504,631.347821,3.349007544,,,,,,
Cluster_3505,631.363742,2.993018228,,,,,,
Cluster_3506,631.3813403,3.694165518,,,,,,
Cluster_3507,631.3813024,3.750807887,,,,,,
Cluster_3508,631.3919075,3.166261423,,,,,,
Cluster_3510,631.9743512,0.717613341,,,,,,
Cluster_3511,632.1642886,2.909877126,,,,,,
Cluster_3512,632.1881774,0.652300909,,,,,,
Cluster_3513,632.1750885,4.058178163,,,,,,
Cluster_3514,632.210509,2.815895297,,,,,,
Cluster_3515,632.2103415,3.232415986,,,,,,
Cluster_3516,632.2286301,5.173374392,,,,,,
Cluster_3517,632.2448657,4.077227091,,,,,,
Cluster_3518,632.2604888,4.621613862,,,,,,
Cluster_3519,632.3804888,3.750807887,,,,,,
Cluster_3521,633.125394,0.69965418,,,,,,
Cluster_3522,633.1255579,0.823900286,,,,,,
Cluster_3523,633.1476794,2.757120122,,,,,,
Cluster_3529,633.3607524,3.467872474,,,,,,
Cluster_3530,633.3651105,3.112010378,,,,,,
Cluster_3531,633.3970205,2.906745158,,,,,,
Cluster_3532,633.3704888,3.108871678,,,,,,
Cluster_3533,634.1320472,2.637971035,,,,,,
Cluster_3534,634.132412,2.71953273,,,,,,
Cluster_3040,586.2904898,2.642565774,,,,,,
Cluster_3536,634.2997339,4.885152542,,,,,,
Cluster_3537,634.2989808,3.763797167,,,,,,
Cluster_3539,634.3323909,6.018778631,,,,,,
Cluster_3540,634.3323638,6.13520991,,,,,,
Cluster_3541,634.3445699,3.118193401,,,,,,
Cluster_3542,634.3054887,4.173212867,,,,,,
Cluster_3543,634.5875363,0.631349698,,,,,,
Cluster_3544,635.1928604,3.384548801,,,,,,
Cluster_3546,635.302994,2.729538661,,,,,,
Cluster_3547,635.3034207,2.86392588,,,,,,
Cluster_3549,636.205268,3.42022794,,,,,,
Cluster_3550,636.2599295,5.643669494,,,,,,
Cluster_3551,636.2599866,5.747666388,,,,,,
Cluster_3554,636.3354887,3.432862121,,,,,,
Cluster_3555,636.315184,3.615128512,,,,,,
Cluster_3257,608.2604893,4.484435713,,,,,,
Cluster_3557,636.3149533,3.682319494,,,,,,
Cluster_3558,636.3146851,3.978665767,,,,,,
Cluster_3560,636.3417045,3.427724995,,,,,,
Cluster_3561,636.3204887,3.615078688,,,,,,
Cluster_3563,636.3506155,5.868037103,,,,,,
Cluster_3564,636.3404887,3.06119835,,,,,,
Cluster_3565,636.3636818,4.9707129,,,,,,
Cluster_3566,636.3754522,4.005949183,,,,,,
Cluster_3568,636.5806489,0.6311243,,,,,,
Cluster_3569,637.184218,3.849022725,,,,,,
Cluster_3571,637.2318386,2.741585222,,,,,,
Cluster_3572,637.2364229,0.675369361,,,,,,
Cluster_3573,637.3559388,3.799912848,,,,,,
Cluster_3576,638.2370358,0.678682458,,,,,,
Cluster_3577,638.2740636,4.049180521,,,,,,
Cluster_3578,638.2755793,6.017681046,,,,,,
Cluster_3579,638.2754763,6.134938346,,,,,,
Cluster_3581,638.5761887,0.631074089,,,,,,
Cluster_3584,639.2774431,2.758242065,,,,,,
Cluster_3585,639.333871,5.201331253,,,,,,
Cluster_3591,639.4442346,3.847216099,,,,,,
Cluster_3595,640.3094164,5.014193899,,,,,,
Cluster_3596,640.3410354,3.348851348,,,,,,
Cluster_3597,640.3333913,3.469525059,,,,,,
