Name,m/z,RT,Annotation,formula,adduct,evidence,,,,,
Cluster_6085,299.2020525,15.02713317,,,,,,,,,
Cluster_6086,305.0843881,5.428719415,,,,,,,,,
Cluster_6087,305.0843881,5.428719415,,,,,,,,,
Cluster_6088,305.9043391,1.574837659,,,,,,,,,
Cluster_6089,305.9043391,1.574837659,,,,,,,,,
Cluster_6090,306.0664057,5.9575517,,,,,,,,,
Cluster_6091,307.8902097,2.320790273,,,,,,,,,
Cluster_6092,308.9017197,1.958107784,,,,,,,,,
Cluster_6093,310.0402301,7.480352188,,,,,,,,,
Cluster_6094,311.0063237,6.4582553,,,,,,,,,
Cluster_6095,311.1864117,11.15412022,,,,,,,,,
Cluster_6096,314.9898275,12.45329845,,,,,,,,,
Cluster_6097,315.0763231,10.952675,,,,,,,,,
Cluster_6098,315.1820041,9.504614254,,,,,,,,,
Cluster_6099,316.037958,4.63956137,,,,,,,,,
Cluster_6100,316.1098351,8.625350537,,,,,,,,,
Cluster_6101,316.1843599,10.704923,,,,,,,,,
Cluster_6102,318.9821744,11.98397172,,,,,,,,,
Cluster_6103,321.0936254,9.084545749,,,,,,,,,
Cluster_6104,322.2163621,13.00083473,,,,,,,,,
Cluster_6105,324.2139586,14.202448,,,,,,,,,
Cluster_6106,325.1843696,19.32420185,,,,,,,,,
Cluster_6107,325.1843696,19.32420185,,,,,,,,,
Cluster_6108,327.1577251,7.984913087,,,,,,,,,
Cluster_6109,328.2141076,11.27539941,,,,,,,,,
Cluster_6110,330.0762325,7.965909599,,,,,,,,,
Cluster_6111,330.1683598,4.784216231,,,,,,,,,
Cluster_6112,330.9817085,12.16652327,,,,,,,,,
Cluster_6113,331.0716656,7.390440245,,,,,,,,,
Cluster_6114,331.1198537,7.629942477,,,,,,,,,
Cluster_6115,331.1636614,1.2070507,,,,,,,,,
Cluster_6116,332.1621577,6.335135899,,,,,,,,,
Cluster_6117,334.109572,3.417285968,,,,,,,,,
Cluster_6118,334.2164659,12.87311414,,,,,,,,,
Cluster_6119,335.2237529,12.2807716,,,,,,,,,
Cluster_6120,336.2321671,15.03135659,,,,,,,,,
Cluster_6121,336.9740846,12.6476882,,,,,,,,,
Cluster_6122,336.9740526,12.8924086,,,,,,,,,
Cluster_6123,340.1423027,5.554454016,,,,,,,,,
Cluster_6124,341.9921121,8.551716972,,,,,,,,,
Cluster_6125,342.2297256,11.715133,,,,,,,,,
Cluster_6126,342.2217893,15.36733438,,,,,,,,,
Cluster_6127,343.1520876,8.958398953,,,,,,,,,
Cluster_6128,344.0577205,9.792408942,,,,,,,,,
Cluster_6129,344.0577205,9.792408942,,,,,,,,,
Cluster_6130,346.0558483,0.793386149,,,,,,,,,
Cluster_6131,346.1638678,4.704002041,,,,,,,,,
Cluster_6132,346.2238233,10.58270387,,,,,,,,,
Cluster_6133,346.2537318,17.04315276,,,,,,,,,
Cluster_6134,347.8679367,5.719433147,,,,,,,,,
Cluster_6135,348.0560835,8.536704186,,,,,,,,,
Cluster_6136,348.2403658,10.6279906,,,,,,,,,
Cluster_6137,348.2403658,10.6279906,,,,,,,,,
Cluster_6138,351.2179499,12.55164952,,,,,,,,,
Cluster_6139,351.2182633,14.07808381,,,,,,,,,
Cluster_6140,355.2224558,11.463153,,,,,,,,,
Cluster_6141,359.2038332,7.985885398,,,,,,,,,
Cluster_6142,359.088397,8.161596985,,,,,,,,,
Cluster_6143,361.1883639,8.649245114,,,,,,,,,
Cluster_6144,361.1883639,8.649245114,,,,,,,,,
Cluster_6145,365.9223721,11.86219026,,,,,,,,,
Cluster_6146,366.2422855,13.69901127,,,,,,,,,
Cluster_6147,367.1624462,6.137250116,,,,,,,,,
Cluster_6148,367.1624462,6.137250116,,,,,,,,,
Cluster_6149,367.2135868,9.968100851,,,,,,,,,
Cluster_6150,368.1857236,10.05365816,,,,,,,,,
Cluster_6151,369.1761575,9.2020935,,,,,,,,,
Cluster_6152,369.1536552,7.974317542,,,,,,,,,
Cluster_6153,369.1761767,9.191323365,,,,,,,,,
Cluster_6154,369.2285004,10.82126045,,,,,,,,,
Cluster_6155,372.1141096,18.04930274,,,,,,,,,
Cluster_6156,372.2478724,11.87151731,,,,,,,,,
Cluster_6157,372.9758182,14.03663874,,,,,,,,,
Cluster_6158,374.157969,5.429575098,,,,,,,,,
Cluster_6159,374.2185009,9.4639755,,,,,,,,,
Cluster_6160,374.2843182,18.54543312,,,,,,,,,
Cluster_6161,375.2164785,8.043752361,,,,,,,,,
Cluster_6162,377.0858462,0.755371938,,,,,,,,,
Cluster_6163,378.982106,14.70974075,,,,,,,,,
Cluster_6164,381.9280852,3.441927184,,,,,,,,,
Cluster_6165,382.2623004,15.34510422,,,,,,,,,
Cluster_6166,382.2623004,15.34510422,,,,,,,,,
Cluster_6167,382.9400755,5.076513555,,,,,,,,,
Cluster_6168,382.9400755,5.076513555,,,,,,,,,
Cluster_6169,386.2497983,14.83365869,,,,,,,,,
Cluster_6170,386.9717212,14.730565,,,,,,,,,
Cluster_6171,387.9281558,4.9631816,,,,,,,,,
Cluster_6172,389.2542786,11.07253402,,,,,,,,,
Cluster_6173,389.9438976,5.816708203,,,,,,,,,
Cluster_6174,390.2238583,11.96573388,,,,,,,,,
Cluster_6175,392.0323037,8.623845918,,,,,,,,,
Cluster_6176,392.2821172,16.4386302,,,,,,,,,
Cluster_6177,392.2821172,16.4386302,,,,,,,,,
Cluster_6178,393.1181676,4.897212664,,,,,,,,,
Cluster_6179,393.2276587,11.83334328,,,,,,,,,
Cluster_6180,394.1601231,5.092327826,,,,,,,,,
Cluster_6181,394.977553,12.1708664,,,,,,,,,
Cluster_6182,394.9780609,12.34678956,,,,,,,,,
Cluster_6183,396.2175618,12.6097609,,,,,,,,,
Cluster_6184,397.2204773,10.90196099,,,,,,,,,
Cluster_6185,397.2204773,10.90196099,,,,,,,,,
Cluster_6186,399.1338868,10.67910141,,,,,,,,,
Cluster_6187,400.190087,10.22968382,,,,,,,,,
Cluster_6188,406.16209,5.773144713,,,,,,,,,
Cluster_6189,407.132002,7.606116149,,,,,,,,,
Cluster_6190,407.132002,7.606116149,,,,,,,,,
Cluster_6191,407.2043682,12.49431612,,,,,,,,,
Cluster_6192,407.9336869,8.168707721,,,,,,,,,
Cluster_6193,408.1796545,6.14499308,,,,,,,,,
Cluster_6194,408.1679524,11.69930463,,,,,,,,,
Cluster_6195,408.1679524,11.69930463,,,,,,,,,
Cluster_6196,410.1944563,9.322578819,,,,,,,,,
Cluster_6197,410.1944563,9.322578819,,,,,,,,,
Cluster_6198,410.9721382,13.98251493,,,,,,,,,
Cluster_6199,411.3859545,22.49155715,,,,,,,,,
Cluster_6200,412.1745037,6.524223915,,,,,,,,,
Cluster_6201,414.9836944,14.202448,,,,,,,,,
Cluster_6202,415.0844137,8.4617114,,,,,,,,,
Cluster_6203,415.2200261,6.270044933,,,,,,,,,
Cluster_6204,415.2355768,15.78517449,,,,,,,,,
Cluster_6205,415.2984333,21.55377778,,,,,,,,,
Cluster_6206,417.2137601,8.679170255,,,,,,,,,
Cluster_6207,418.1880253,15.6128716,,,,,,,,,
Cluster_6208,419.2220946,15.952033,,,,,,,,,
Cluster_6209,419.9196075,5.899174033,,,,,,,,,
Cluster_6210,420.2242947,9.490020114,,,,,,,,,
Cluster_6211,421.2217305,14.04749199,,,,,,,,,
Cluster_6212,424.1278592,9.170165332,,,,,,,,,
Cluster_6213,424.2476469,13.30899247,,,,,,,,,
Cluster_6214,424.9682582,14.88138686,,,,,,,,,
Cluster_6215,425.9421206,6.257316793,,,,,,,,,
Cluster_6216,426.1098665,5.492721381,,,,,,,,,
Cluster_6217,426.1903696,7.25687142,,,,,,,,,
Cluster_6218,426.1903696,7.25687142,,,,,,,,,
Cluster_6219,427.1535365,9.01088065,,,,,,,,,
Cluster_6220,428.0480346,9.233088502,,,,,,,,,
Cluster_6221,428.0480346,9.233088502,,,,,,,,,
Cluster_6222,432.1798014,8.740672373,,,,,,,,,
Cluster_6223,434.206191,14.20142466,,,,,,,,,
Cluster_6224,436.2104733,9.315684672,,,,,,,,,
Cluster_6225,438.9279158,9.109519769,,,,,,,,,
Cluster_6226,438.9463547,7.35717368,,,,,,,,,
Cluster_6227,440.2421919,10.22521052,,,,,,,,,
Cluster_6228,441.1538975,8.11617212,,,,,,,,,
Cluster_6229,442.0920266,19.21485425,,,,,,,,,
Cluster_6230,442.6522953,4.983233006,,,,,,,,,
Cluster_6231,443.1362916,1.197695797,,,,,,,,,
Cluster_6232,443.1439904,10.90160218,,,,,,,,,
Cluster_6233,443.1439904,10.90160218,,,,,,,,,
Cluster_6234,446.2056224,5.689974966,,,,,,,,,
Cluster_6235,449.276138,10.454187,,,,,,,,,
Cluster_6236,450.2636145,13.16571442,,,,,,,,,
Cluster_6237,450.910352,9.440680147,,,,,,,,,
Cluster_6238,451.1544883,8.706092559,,,,,,,,,
Cluster_6239,455.2275839,9.91079849,,,,,,,,,
Cluster_6240,455.2276048,10.49844107,,,,,,,,,
Cluster_6241,455.2278526,9.649259259,,,,,,,,,
Cluster_6242,455.2278526,9.649259259,,,,,,,,,
Cluster_6243,455.2264772,10.44213851,,,,,,,,,
Cluster_6244,456.1195952,11.65131046,,,,,,,,,
Cluster_6245,458.2740531,5.946762447,,,,,,,,,
Cluster_6246,458.2740531,5.946762447,,,,,,,,,
Cluster_6247,460.2257065,10.43389447,,,,,,,,,
Cluster_6248,462.0981932,10.92921295,,,,,,,,,
Cluster_6249,463.0937401,8.866916549,,,,,,,,,
Cluster_6250,463.093652,8.241350498,,,,,,,,,
Cluster_6251,463.1382803,10.21714241,,,,,,,,,
Cluster_6252,463.1383088,10.209374,,,,,,,,,
Cluster_6253,464.1937266,16.10292826,,,,,,,,,
Cluster_6254,464.2795719,15.11702183,,,,,,,,,
Cluster_6255,465.0861163,9.193029756,,,,,,,,,
Cluster_6256,466.2756845,21.75573358,,,,,,,,,
Cluster_6257,470.1597414,11.24133977,,,,,,,,,
Cluster_6258,473.0981206,14.711031,,,,,,,,,
Cluster_6259,474.2383614,11.36649032,,,,,,,,,
Cluster_6260,474.2624193,14.07128199,,,,,,,,,
Cluster_6261,476.2036753,12.32363771,,,,,,,,,
Cluster_6262,476.2536871,5.688631301,,,,,,,,,
Cluster_6263,477.2382462,8.243490831,,,,,,,,,
Cluster_6264,478.0935374,9.559225632,,,,,,,,,
Cluster_6265,478.294243,13.77664327,,,,,,,,,
Cluster_6266,479.2979834,14.57215012,,,,,,,,,
Cluster_6267,480.2740565,13.74393559,,,,,,,,,
Cluster_6268,480.2740565,13.74393559,,,,,,,,,
Cluster_6269,480.3101149,16.63514813,,,,,,,,,
Cluster_6270,481.1785084,5.109531353,,,,,,,,,
Cluster_6271,482.2555354,13.77543999,,,,,,,,,
Cluster_6272,482.2555354,13.77543999,,,,,,,,,
Cluster_6273,484.1455444,6.352576339,,,,,,,,,
Cluster_6274,486.2121666,9.797252749,,,,,,,,,
Cluster_6275,488.237904,6.015998407,,,,,,,,,
Cluster_6276,488.237904,6.015998407,,,,,,,,,
Cluster_6277,489.0680056,7.4609677,,,,,,,,,
Cluster_6278,489.2083496,13.30223697,,,,,,,,,
Cluster_6279,492.2239822,5.4596271,,,,,,,,,
Cluster_6280,492.2360096,14.06036225,,,,,,,,,
Cluster_6281,492.2360096,14.06036225,,,,,,,,,
Cluster_6282,492.3102967,16.36894214,,,,,,,,,
Cluster_6283,492.3104013,16.47559013,,,,,,,,,
Cluster_6284,492.3100434,15.43174073,,,,,,,,,
Cluster_6285,492.6915852,6.792966749,,,,,,,,,
Cluster_6286,494.2902128,14.74991989,,,,,,,,,
Cluster_6287,494.9716815,15.37247762,,,,,,,,,
Cluster_6288,495.2183581,7.060711442,,,,,,,,,
Cluster_6289,498.2396762,11.5836094,,,,,,,,,
Cluster_6290,502.2940257,15.17680299,,,,,,,,,
Cluster_6291,502.2942775,14.26417078,,,,,,,,,
Cluster_6292,503.0839073,8.289403103,,,,,,,,,
Cluster_6293,506.2518838,14.04503815,,,,,,,,,
Cluster_6294,506.2515745,14.5834907,,,,,,,,,
Cluster_6295,506.2519725,14.91206537,,,,,,,,,
Cluster_6296,506.2520791,15.06135025,,,,,,,,,
Cluster_6297,507.2195814,13.12015706,,,,,,,,,
Cluster_6298,508.2339385,11.53701948,,,,,,,,,
Cluster_6299,508.2339385,11.53701948,,,,,,,,,
Cluster_6300,509.1001749,10.46726601,,,,,,,,,
Cluster_6301,509.2264037,7.985434908,,,,,,,,,
Cluster_6302,509.2637606,9.086247338,,,,,,,,,
Cluster_6303,513.1939524,0.969518512,,,,,,,,,
Cluster_6304,516.1059763,9.522237158,,,,,,,,,
Cluster_6305,516.2522654,5.467864775,,,,,,,,,
Cluster_6306,516.2844054,10.02989815,,,,,,,,,
Cluster_6307,518.1383373,8.7074787,,,,,,,,,
Cluster_6308,518.1383373,8.705742631,,,,,,,,,
Cluster_6309,520.2682209,15.45764426,,,,,,,,,
Cluster_6310,521.1856763,6.450242068,,,,,,,,,
Cluster_6311,522.2862342,15.85168833,,,,,,,,,
Cluster_6312,522.2862342,15.85168833,,,,,,,,,
Cluster_6313,523.184119,9.012506132,,,,,,,,,
Cluster_6314,523.184119,9.012506132,,,,,,,,,
Cluster_6315,524.2298719,9.105819283,,,,,,,,,
Cluster_6316,524.3044217,17.74170247,,,,,,,,,
Cluster_6317,526.2322759,9.742585214,,,,,,,,,
Cluster_6318,528.3099538,15.03271959,,,,,,,,,
Cluster_6319,532.2561844,6.972129129,,,,,,,,,
Cluster_6320,536.2642852,12.955784,,,,,,,,,
Cluster_6321,540.1619803,7.751235056,,,,,,,,,
Cluster_6322,540.2099648,9.091882229,,,,,,,,,
Cluster_6323,542.2256142,8.312448579,,,,,,,,,
Cluster_6324,548.2997034,17.24675962,,,,,,,,,
Cluster_6325,551.0001402,10.32035993,,,,,,,,,
Cluster_6326,551.2721016,6.444057851,,,,,,,,,
Cluster_6327,552.2219821,11.68147544,,,,,,,,,
Cluster_6328,552.9965013,10.31998806,,,,,,,,,
Cluster_6329,554.2264845,9.504745627,,,,,,,,,
Cluster_6330,555.3218155,7.7523274,,,,,,,,,
Cluster_6331,555.3078389,15.43489741,,,,,,,,,
Cluster_6332,555.3218155,7.7523274,,,,,,,,,
Cluster_6333,556.2557117,11.08069798,,,,,,,,,
Cluster_6334,559.981741,11.19447051,,,,,,,,,
Cluster_6335,566.1558413,7.750834897,,,,,,,,,
Cluster_6336,566.2503927,14.1481192,,,,,,,,,
Cluster_6337,566.3096307,19.1315027,,,,,,,,,
Cluster_6338,572.3523534,12.35320298,,,,,,,,,
Cluster_6339,576.3063098,8.933657492,,,,,,,,,
Cluster_6340,576.3063098,8.933657492,,,,,,,,,
Cluster_6341,578.2218678,16.09069944,,,,,,,,,
Cluster_6342,578.2376819,12.25510509,,,,,,,,,
Cluster_6343,582.3421253,12.69847534,,,,,,,,,
Cluster_6344,582.3176358,15.96545552,,,,,,,,,
Cluster_6345,586.2696158,5.367367559,,,,,,,,,
Cluster_6346,588.281981,9.4639755,,,,,,,,,
Cluster_6347,588.3242759,14.449138,,,,,,,,,
Cluster_6348,589.3961142,12.49417286,,,,,,,,,
Cluster_6349,590.160082,8.9547181,,,,,,,,,
Cluster_6350,600.3159991,14.26447722,,,,,,,,,
Cluster_6351,603.4483592,19.59216433,,,,,,,,,
Cluster_6352,604.3397824,15.43469664,,,,,,,,,
Cluster_6353,606.2697273,12.00507801,,,,,,,,,
Cluster_6354,606.2717154,12.17344504,,,,,,,,,
Cluster_6355,606.2717154,12.17344504,,,,,,,,,
Cluster_6356,608.3580402,13.52438249,,,,,,,,,
Cluster_6357,612.2537915,14.8916734,,,,,,,,,
Cluster_6358,616.3036663,13.10609841,,,,,,,,,
Cluster_6359,616.3035541,12.91588385,,,,,,,,,
Cluster_6360,616.3036663,13.10609841,,,,,,,,,
Cluster_6361,616.3035248,11.89733437,,,,,,,,,
Cluster_6362,618.3195312,13.93717382,,,,,,,,,
Cluster_6363,622.128134,7.324124334,,,,,,,,,
Cluster_6364,628.0217394,12.45500481,,,,,,,,,
Cluster_6365,628.2301334,11.44465673,,,,,,,,,
Cluster_6366,628.3024681,11.960806,,,,,,,,,
Cluster_6367,628.3036658,11.85019253,,,,,,,,,
Cluster_6368,630.4616152,19.63280897,,,,,,,,,
Cluster_6369,632.2623049,8.766667875,,,,,,,,,
Cluster_6370,632.2630219,8.766652804,,,,,,,,,
Cluster_6371,634.3004141,13.79319727,,,,,,,,,
Cluster_6372,634.4479962,18.11510353,,,,,,,,,
Cluster_6373,636.316312,14.0961558,,,,,,,,,
Cluster_6374,638.4064185,18.46896237,,,,,,,,,
Cluster_6375,640.3398725,13.88887564,,,,,,,,,
Cluster_6376,640.5195652,0.753844708,,,,,,,,,
Cluster_6377,644.3081957,9.681248432,,,,,,,,,
Cluster_6378,644.3082186,10.85441087,,,,,,,,,
Cluster_6379,644.3082186,10.85441087,,,,,,,,,
Cluster_6380,644.3712944,11.28118289,,,,,,,,,
Cluster_6381,645.3924867,16.15500746,,,,,,,,,
Cluster_6382,646.2604113,5.302855589,,,,,,,,,
Cluster_6383,648.2821656,10.35165308,,,,,,,,,
Cluster_6384,648.3080107,12.709398,,,,,,,,,
Cluster_6385,648.3899908,17.13130621,,,,,,,,,
Cluster_6386,649.3483613,7.124227476,,,,,,,,,
Cluster_6387,649.3483613,7.124227476,,,,,,,,,
Cluster_6388,650.3339205,13.57458523,,,,,,,,,
Cluster_6389,650.6100559,24.74887991,,,,,,,,,
Cluster_6390,650.6100907,24.81466603,,,,,,,,,
Cluster_6391,650.6098618,24.86695318,,,,,,,,,
Cluster_6392,652.3116958,13.0302796,,,,,,,,,
Cluster_6393,652.5897635,22.88915629,,,,,,,,,
Cluster_6394,652.5897781,22.9588477,,,,,,,,,
Cluster_6395,654.5683371,18.93979525,,,,,,,,,
Cluster_6396,656.3195796,14.80264486,,,,,,,,,
Cluster_6397,656.3659374,8.768475573,,,,,,,,,
Cluster_6398,658.3355562,15.60149632,,,,,,,,,
Cluster_6399,662.2180548,0.791582425,,,,,,,,,
Cluster_6400,662.2196048,1.138383767,,,,,,,,,
Cluster_6401,662.4800625,20.54572394,,,,,,,,,
Cluster_6402,663.5062948,0.755706375,,,,,,,,,
Cluster_6403,666.2901448,12.92355355,,,,,,,,,
Cluster_6404,666.2881601,13.30961593,,,,,,,,,
Cluster_6405,666.4002139,17.50379044,,,,,,,,,
Cluster_6406,666.4384136,18.19292717,,,,,,,,,
Cluster_6407,668.2419766,12.3476802,,,,,,,,,
Cluster_6408,668.2419766,12.3476802,,,,,,,,,
Cluster_6409,668.2598934,12.68926684,,,,,,,,,
Cluster_6410,668.2598934,12.68926684,,,,,,,,,
Cluster_6411,674.2564991,12.00524959,,,,,,,,,
Cluster_6412,674.4777951,19.77653418,,,,,,,,,
Cluster_6413,680.3041109,14.1231667,,,,,,,,,
Cluster_6414,684.339769,13.703842,,,,,,,,,
Cluster_6415,684.3401664,13.66504083,,,,,,,,,
Cluster_6416,688.269706,12.575079,,,,,,,,,
Cluster_6417,688.4958606,20.05672663,,,,,,,,,
Cluster_6418,688.4942644,10.32924167,,,,,,,,,
Cluster_6419,688.4922005,15.78736892,,,,,,,,,
Cluster_6420,688.4936792,9.474064063,,,,,,,,,
Cluster_6421,688.4905025,11.06328399,,,,,,,,,
Cluster_6422,690.5097138,21.44259907,,,,,,,,,
Cluster_6423,694.2764239,13.37355974,,,,,,,,,
Cluster_6424,694.321744,14.10425187,,,,,,,,,
Cluster_6425,694.4821524,0.755295161,,,,,,,,,
Cluster_6426,696.2999219,12.64786906,,,,,,,,,
Cluster_6427,696.339628,13.53058467,,,,,,,,,
Cluster_6428,700.3062083,15.07119557,,,,,,,,,
Cluster_6429,700.3199084,9.459538497,,,,,,,,,
Cluster_6430,702.3218512,16.06029581,,,,,,,,,
Cluster_6431,703.3657459,11.15860569,,,,,,,,,
Cluster_6432,714.286151,13.08405483,,,,,,,,,
Cluster_6433,716.2162542,5.729521768,,,,,,,,,
Cluster_6434,716.5239377,9.722568189,,,,,,,,,
Cluster_6435,716.5241198,20.24899576,,,,,,,,,
Cluster_6436,716.5259963,18.90413567,,,,,,,,,
Cluster_6437,716.5263138,19.09771775,,,,,,,,,
Cluster_6438,721.3376858,7.060234887,,,,,,,,,
Cluster_6439,722.2904507,14.27937405,,,,,,,,,
Cluster_6440,726.4216394,16.31363886,,,,,,,,,
Cluster_6441,726.5616756,21.66575803,,,,,,,,,
Cluster_6442,730.247684,5.985356253,,,,,,,,,
Cluster_6443,730.3218602,13.73201957,,,,,,,,,
Cluster_6444,730.3218136,14.00664608,,,,,,,,,
Cluster_6445,730.544052,19.03297417,,,,,,,,,
Cluster_6446,730.5442082,19.1358932,,,,,,,,,
Cluster_6447,731.5460406,21.355408,,,,,,,,,
Cluster_6448,733.5038658,15.80828212,,,,,,,,,
Cluster_6449,734.2279218,12.66697932,,,,,,,,,
Cluster_6450,734.2282737,13.11705539,,,,,,,,,
Cluster_6451,736.5720302,21.32883995,,,,,,,,,
Cluster_6452,736.5719062,21.36208476,,,,,,,,,
Cluster_6453,737.5742974,21.462602,,,,,,,,,
Cluster_6454,742.5401258,19.90447566,,,,,,,,,
Cluster_6455,742.5400101,20.32863471,,,,,,,,,
Cluster_6456,743.3983611,8.532692571,,,,,,,,,
Cluster_6457,743.4964206,13.47920646,,,,,,,,,
Cluster_6458,746.275656,13.22932586,,,,,,,,,
Cluster_6459,749.4579035,14.35206091,,,,,,,,,
Cluster_6460,752.4403037,0.754538386,,,,,,,,,
Cluster_6461,752.6184466,15.33454626,,,,,,,,,
Cluster_6462,761.5064506,12.34640483,,,,,,,,,
Cluster_6463,761.5376609,17.57558221,,,,,,,,,
Cluster_6464,761.5380928,20.0311094,,,,,,,,,
Cluster_6465,764.4165198,14.4457626,,,,,,,,,
Cluster_6466,770.3178208,9.766795959,,,,,,,,,
Cluster_6467,775.5499014,12.8247977,,,,,,,,,
Cluster_6468,780.3358843,12.91779248,,,,,,,,,
Cluster_6469,783.5640073,21.51983872,,,,,,,,,
Cluster_6470,783.5640073,21.51983872,,,,,,,,,
Cluster_6471,789.6958205,20.1624785,,,,,,,,,
Cluster_6472,790.3197594,12.40120105,,,,,,,,,
Cluster_6473,791.3401779,7.056497261,,,,,,,,,
Cluster_6474,792.2744645,8.574657455,,,,,,,,,
Cluster_6475,796.2917455,14.03181603,,,,,,,,,
Cluster_6476,796.3420429,12.29694952,,,,,,,,,
Cluster_6477,796.3418794,12.35387804,,,,,,,,,
Cluster_6478,810.5301131,18.21399523,,,,,,,,,
Cluster_6479,813.6502023,22.915358,,,,,,,,,
Cluster_6480,814.5615958,15.06376372,,,,,,,,,
Cluster_6481,826.6136928,22.87484735,,,,,,,,,
Cluster_6482,833.631972,21.95502858,,,,,,,,,
Cluster_6483,833.6318835,22.00044818,,,,,,,,,
Cluster_6484,850.5616919,19.09091187,,,,,,,,,
Cluster_6485,858.3462898,5.550298554,,,,,,,,,
Cluster_6486,858.3459252,5.662173238,,,,,,,,,
Cluster_6487,867.2662735,8.754166067,,,,,,,,,
Cluster_6488,868.3557614,4.783901678,,,,,,,,,
Cluster_6489,874.6503625,22.95640861,,,,,,,,,
Cluster_6490,874.6756685,23.1699183,,,,,,,,,
Cluster_6491,879.4681021,7.062613789,,,,,,,,,
Cluster_6492,884.8597526,5.690464264,,,,,,,,,
Cluster_6493,884.8602911,6.01520792,,,,,,,,,
Cluster_6494,886.3124774,4.983336603,,,,,,,,,
Cluster_6495,887.65813,23.51930099,,,,,,,,,
Cluster_6496,894.3660883,5.659376699,,,,,,,,,
Cluster_6497,894.3663548,5.770489467,,,,,,,,,
Cluster_6498,920.879727,5.691415245,,,,,,,,,
Cluster_6499,920.8801454,5.795945979,,,,,,,,,
Cluster_6500,920.8799775,6.11800373,,,,,,,,,
Cluster_6501,922.3759457,5.594490706,,,,,,,,,
Cluster_6502,922.3759972,5.704840909,,,,,,,,,
Cluster_6503,929.8856632,5.658551096,,,,,,,,,
Cluster_6504,929.8844988,5.726494573,,,,,,,,,
Cluster_6505,929.8856911,5.834134196,,,,,,,,,
Cluster_6506,930.3862303,5.657176593,,,,,,,,,
Cluster_6507,930.8359925,6.012672534,,,,,,,,,
Cluster_6508,930.8359925,6.012672534,,,,,,,,,
Cluster_6509,938.3881914,5.016037478,,,,,,,,,
Cluster_6510,938.3897325,5.260666145,,,,,,,,,
Cluster_6511,938.3895641,5.428524971,,,,,,,,,
Cluster_6512,940.3739951,5.834261878,,,,,,,,,
Cluster_6513,945.4162742,8.88785211,,,,,,,,,
Cluster_6514,948.5617496,15.78516215,,,,,,,,,
Cluster_6515,953.7016827,20.49820616,,,,,,,,,
Cluster_6516,954.604079,22.55212367,,,,,,,,,
Cluster_6517,969.4417292,11.24102909,,,,,,,,,
Cluster_6518,119.5758107,16.08729812,,,,,,,,,
Cluster_6519,123.079787,16.68151243,,,,,,,,,
Cluster_6520,123.0797892,16.9645184,,,,,,,,,
Cluster_6521,123.8202909,15.4447561,,,,,,,,,
Cluster_6522,123.8201322,15.73636615,,,,,,,,,
Cluster_6523,123.8201089,15.78818956,,,,,,,,,
Cluster_6524,124.060055,11.58303639,,,,,,,,,
Cluster_6525,131.0679657,12.955784,,,,,,,,,
Cluster_6526,138.5703317,12.67908962,,,,,,,,,
Cluster_6527,141.085513,15.43462417,,,,,,,,,
Cluster_6528,143.0735729,12.10672834,,,,,,,,,
Cluster_6529,146.0735503,12.22645583,,,,,,,,,
Cluster_6530,146.0736471,12.10791203,,,,,,,,,
Cluster_6531,146.5815627,14.61656639,,,,,,,,,
Cluster_6532,149.5777602,12.76388083,,,,,,,,,
Cluster_6533,151.5698021,11.69578673,,,,,,,,,
Cluster_6534,152.0736578,12.03029397,,,,,,,,,
Cluster_6535,152.0736912,12.08513178,,,,,,,,,
Cluster_6536,152.0737312,12.33527052,,,,,,,,,
Cluster_6537,152.5777422,12.67571755,,,,,,,,,
Cluster_6538,153.0816384,13.33629352,,,,,,,,,
Cluster_6539,153.0816931,13.46017832,,,,,,,,,
Cluster_6540,153.5761368,11.90910495,,,,,,,,,
Cluster_6541,156.576111,11.96519216,,,,,,,,,
Cluster_6542,157.0800217,12.443006,,,,,,,,,
Cluster_6543,157.0799067,12.64939584,,,,,,,,,
Cluster_6544,158.0737451,12.4008943,,,,,,,,,
Cluster_6545,158.5777711,12.66162695,,,,,,,,,
Cluster_6546,158.5777694,13.10782962,,,,,,,,,
Cluster_6547,159.0815403,13.33493267,,,,,,,,,
Cluster_6548,159.5856576,13.88730262,,,,,,,,,
Cluster_6549,163.5840243,13.09922674,,,,,,,,,
Cluster_6550,164.0876567,13.918991,,,,,,,,,
Cluster_6551,164.8376769,13.23680224,,,,,,,,,
Cluster_6552,164.8375805,13.38487266,,,,,,,,,
Cluster_6553,165.5856668,14.00501582,,,,,,,,,
Cluster_6554,177.8443147,7.186769974,,,,,,,,,
Cluster_6555,177.8457413,7.273790544,,,,,,,,,
Cluster_6556,177.845927,6.2079433,,,,,,,,,
Cluster_6557,196.8121899,1.802934072,,,,,,,,,
Cluster_6558,200.8057361,0.752352614,,,,,,,,,
Cluster_6559,201.4042482,21.87820213,,,,,,,,,
Cluster_6560,201.8021925,9.108805222,,,,,,,,,
Cluster_6561,201.8024021,6.2035468,,,,,,,,,
Cluster_6562,201.8021841,6.231827654,,,,,,,,,
Cluster_6563,201.8036661,9.881093285,,,,,,,,,
Cluster_6564,205.8401925,4.736590469,,,,,,,,,
Cluster_6565,205.8399914,4.764198505,,,,,,,,,
Cluster_6566,205.8403896,10.16285008,,,,,,,,,
Cluster_6567,205.8404024,10.19212316,,,,,,,,,
